VTX, IDX, in_attr0.x, in_attr0.y, in_attr0.z, in_attr1.x, in_attr1.y, in_attr3.x, in_attr3.y, in_attr3.z, in_attr3.w, in_attr4.x, in_attr4.y, in_attr4.z, in_attr4.w, in_attr5.x, in_attr5.y, in_attr5.z, in_attr5.w, in_attr6.x, in_attr6.y, in_attr6.z, in_attr6.w,
31, 12,  0.09755, -0.50, -0.49039,  0.18824,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
32, 11,  0.19134,  0.50, -0.46194,  0.15686,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
33, 12,  0.09755, -0.50, -0.49039,  0.18824,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
34, 13,  0.09755,  0.50, -0.49039,  0.18824,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
35, 11,  0.19134,  0.50, -0.46194,  0.15686,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
36, 12,  0.09755, -0.50, -0.49039,  0.18824,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
37, 14,  0.00, -0.50, -0.50,  0.21961,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
38, 13,  0.09755,  0.50, -0.49039,  0.18824,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
39, 14,  0.00, -0.50, -0.50,  0.21961,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
40, 15,  0.00,  0.50, -0.50,  0.21961,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
