Name,Value,Byte Offset,Type
vp_c1_data[848],"-3.32372E+36, 2.91721E-39, 3.52513E-32, 5.66396E+07",13568,float4
vp_c1_data[849],"6.51479E-40, 1.87464E-08, 2.19835E-39, 2.35099E-38",13584,float4
vp_c1_data[850],"-4.26287E+37, 2.64314E-39, 6.13735E-38, 2.61286E+17",13600,float4
vp_c1_data[851],"5.54688E-38, 3.24259E+17, 6.72381E-38, 3.96471E+17",13616,float4
vp_c1_data[852],"-1.28460E+28, 2.91721E-39, 3.95008E-38, 3.61690E+16",13632,float4
vp_c1_data[853],"2.12158E-39, 1.71799E+10, 3.95008E-38, 3.61692E+16",13648,float4
vp_c1_data[854],"-4.25457E+37, 2.77946E-39, 3.95065E-38, 5.21668E+07",13664,float4
vp_c1_data[855],"3.36233E-38, 4.95534E+16, 2.40737E-33, -1.34006E+29",13680,float4
vp_c1_data[856],"-5.31793E+37, 2.91721E-39, 2.12084E-39, 3.50198E-06",13696,float4
vp_c1_data[857],"3.63061E-37, 5.66396E+07, 4.53668E-38, 3.24259E+17",13712,float4
vp_c1_data[858],"-4.25456E+37, 1.31154E-39, 2.69010E-37, 5.66396E+07",13728,float4
vp_c1_data[859],"6.13648E-38, 5.62971E+15, 6.50745E-40, 1.71799E+10",13744,float4
vp_c1_data[860],"-1.23818E+28, 2.89425E-39, 2.43657E-29, 1.64381E+17",13760,float4
vp_c1_data[861],"2.12014E-39, 1.71799E+10, 6.51486E-40, 0.00006",13776,float4
vp_c1_data[862],"-5.32002E+37, 2.92008E-39, 6.72495E-38, 1.62130E+17",13792,float4
vp_c1_data[863],"3.58771E-39, 6.08340E+07, 4.55498E-38, 5.63115E+15",13808,float4
vp_c1_data[864],"-5.31794E+37, 2.89425E-39, 6.51127E-40, 1.86311E-08",13824,float4
vp_c1_data[865],"2.48136E-38, 6.19283E+16, 3.06810E-38, 3.61690E+16",13840,float4
vp_c1_data[866],"-5.38440E+37, 1.17378E-37, 3.06810E-38, 3.61692E+16",13856,float4
vp_c1_data[867],"9.07494E-38, 0.00004, 5.05707E-39, 5.63046E+15",13872,float4
vp_c1_data[868],"-5.31794E+37, 2.89425E-39, 3.83261E-32, 7.97074E+07",13888,float4
vp_c1_data[869],"6.13621E-38, 4.95551E+16, 4.53819E-38, 1.63255E+17",13904,float4
vp_c1_data[870],"-5.31794E+37, 3.15082E-29, 2.43657E-29, 1.64381E+17",13920,float4
vp_c1_data[871],"2.11223E-39, 3.42340E+17, 3.36119E-38, 3.42340E+17",13936,float4
vp_c1_data[872],"-5.31794E+37, 2.89425E-39, -1.28607E-39, 0.00005",13952,float4
vp_c1_data[873],"3.48975E-38, 3.42340E+17, 3.83306E-32, 6.08339E+07",13968,float4
vp_c1_data[874],"-5.31794E+37, 2.91582E-39, 3.21759E-32, 5.66396E+07",13984,float4
vp_c1_data[875],"6.47589E-40, 2.14767E+10, 2.43669E-29, 1.64381E+17",14000,float4
vp_c1_data[876],"-4.25355E+37, 9.45619E-40, 1.68098E-38, 5.05529E+17",14016,float4
vp_c1_data[877],"5.55018E-38, 2.24072E+17, 6.52896E-39, 1.71799E+10",14032,float4
vp_c1_data[878],"-3.98833E+36, 2.91578E-39, 6.52199E-40, 1.87468E-08",14048,float4
vp_c1_data[879],"1.40978E-31, 7.97074E+07, 1.68160E-38, 6.19283E+16",14064,float4
vp_c1_data[880],"-1.06353E+38, 2.91721E-39, 6.52968E-39, 1.71799E+10",14080,float4
vp_c1_data[881],"6.72596E-38, 1.64381E+17, 7.31270E-38, 1.63255E+17",14096,float4
vp_c1_data[882],"-4.25456E+37, 2.68765E-39, nan, 0.00031",14112,float4
vp_c1_data[883],"4.53811E-38, 2.61279E+17, 3.07032E-38, 4.14331E+17",14128,float4
vp_c1_data[884],"-5.31793E+37, 3.15086E-29, 4.30232E-36, 7.97074E+07",14144,float4
vp_c1_data[885],"3.36118E-38, 3.42340E+17, 3.36118E-38, 3.42340E+17",14160,float4
vp_c1_data[886],"-5.45087E+37, 4.80777E-34, 3.47139E-38, 3.42340E+17",14176,float4
vp_c1_data[887],"3.45302E-38, 3.42340E+17, -1.01704E-39, 0.00005",14192,float4
vp_c1_data[888],"-5.31793E+37, 2.91721E-39, -9.25190E-40, 0.00005",14208,float4
vp_c1_data[889],"-8.33340E-40, 0.00005, 3.58592E-39, 6.08340E+07",14224,float4
vp_c1_data[890],"-5.35117E+37, 2.91721E-39, 1.16399E-31, 6.08339E+07",14240,float4
vp_c1_data[891],"2.90816E-32, 1310964.50, 3.55183E-36, 8.69996E+10",14256,float4
vp_c1_data[892],"-5.31793E+37, 2.91721E-39, 7.31170E-38, 3.61690E+16",14272,float4
vp_c1_data[893],"6.65603E-30, 7.97074E+07, 7.31170E-38, 3.61692E+16",14288,float4
vp_c1_data[894],"-5.32625E+37, 1.46737E-38, 4.24417E-38, 5.63005E+15",14304,float4
vp_c1_data[895],"1.09371E-38, 8.59214E+10, 3.06903E-38, 5.66571E+15",14320,float4
vp_c1_data[896],"-5.31793E+37, 2.91721E-39, 6.51850E-40, 6.08340E+07",14336,float4
vp_c1_data[897],"7.31170E-38, 4.95540E+16, 7.44489E-30, 7.97074E+07",14352,float4
vp_c1_data[898],"-4.25457E+37, 1.08050E-39, 7.28976E-40, 2.42388E-38",14368,float4
vp_c1_data[899],"8.23376E-30, 7.97074E+07, 1.67629E-30, -1.48861E+29",14384,float4
vp_c1_data[900],"2.88286E+18, 2.91578E-39, 1.06497E-28, 7.97074E+07",14400,float4
vp_c1_data[901],"2.46515E-30, -1.48861E+29, 4.90805E-30, 6.08339E+07",14416,float4
vp_c1_data[902],"-4.25391E+37, 1.08337E-39, 3.35257E-30, -1.48861E+29",14432,float4
vp_c1_data[903],"1.90589E-27, 7.97074E+07, 4.93029E-30, -1.48861E+29",14448,float4
vp_c1_data[904],"5.31794E+37, 1.46492E-38, 2.12158E-39, 6.08340E+07",14464,float4
vp_c1_data[905],"4.09250E-34, -1.48861E+29, 2.10784E-27, 7.97074E+07",14480,float4
vp_c1_data[906],"-8.50912E+37, 2.91578E-39, 3.59202E-39, 6.08340E+07",14496,float4
vp_c1_data[907],"5.06068E-39, 6.08340E+07, 7.04891E-32, 7.97074E+07",14512,float4
vp_c1_data[908],"-5.31729E+37, 5.85595E-39, 1.20369E-33, -1.48861E+29",14528,float4
vp_c1_data[909],"1.70395E-27, 7.97074E+07, 7.99831E-39, 6.08340E+07",14544,float4
vp_c1_data[910],"-5.31793E+37, 1.46765E-38, 5.20002E-32, 7.97074E+07",14560,float4
vp_c1_data[911],"9.46734E-39, 6.08340E+07, 4.90824E-30, 6.08339E+07",14576,float4
vp_c1_data[912],"8.47197E-21, 2.91721E-39, 1.46266E-37, 6.08339E+07",14592,float4
vp_c1_data[913],"8.18499E-34, -1.48861E+29, 5.81753E-32, 5.66396E+07",14608,float4
vp_c1_data[914],"-3.32371E+36, 2.92152E-39, 6.53109E-39, 6.08340E+07",14624,float4
vp_c1_data[915],"6.43487E-32, 5.66396E+07, 4.90805E-30, 6.08339E+07",14640,float4
vp_c1_data[916],"2.88286E+18, 2.91721E-39, 9.92457E-38, 6.08339E+07",14656,float4
vp_c1_data[917],"3.27400E-33, -1.48861E+29, 1.57995E-37, 1311140.00",14672,float4
vp_c1_data[918],"-8.50912E+37, 2.91579E-39, 7.04997E-32, 1311188.50",14688,float4
vp_c1_data[919],"4.90651E-30, 6.08339E+07, 1.09284E-38, 3.42340E+17",14704,float4
vp_c1_data[920],"nan, 2.91578E-39, 1.63700E-33, -1.48861E+29",14720,float4
vp_c1_data[921],"4.90680E-30, 6.08339E+07, 6.43351E-32, 1310964.50",14736,float4
vp_c1_data[922],"-5.31755E+37, 2.91721E-39, 2.40737E-33, -1.48861E+29",14752,float4
vp_c1_data[923],"9.45907E-39, 3.42340E+17, 1.98491E-37, 6.08339E+07",14768,float4
vp_c1_data[924],"-5.31898E+37, 2.89856E-39, 1.10975E-37, 1311108.00",14784,float4
vp_c1_data[925],"1.69758E-37, 1311140.00, 4.90815E-30, 6.08339E+07",14800,float4
vp_c1_data[926],"8.59108E-21, 8.79468E-39, 2.92531E-37, 6.08339E+07",14816,float4
vp_c1_data[927],"6.01843E-34, -1.48861E+29, 6.47533E-40, 2.14767E+10",14832,float4
vp_c1_data[928],"-5.38440E+37, 2.92152E-39, 2.21950E-37, 1310820.00",14848,float4
vp_c1_data[929],"1.22738E-37, 1311156.00, 1.81536E-37, 5.66396E+07",14864,float4
vp_c1_data[930],"1.35591E-20, 4.80730E-34, 2.34025E-36, 5.66724E+07",14880,float4
vp_c1_data[931],"1.50460E-34, -1.48861E+29, 3.15989E-37, 1311172.00",14896,float4
vp_c1_data[932],"-5.31723E+36, 2.91578E-39, 2.68206E-29, -1.48861E+29",14912,float4
vp_c1_data[933],"2.52791E-36, 5.66724E+07, 1.28652E-31, 7.97074E+07",14928,float4
vp_c1_data[934],"-4.25404E+37, 2.82968E-39, 3.94424E-29, -1.48861E+29",14944,float4
vp_c1_data[935],"1.34525E-37, 5.66396E+07, 6.52788E-39, 1.71799E+10",14960,float4
vp_c1_data[936],"8.47197E-21, 2.91721E-39, 4.75705E-32, 1311092.50",14976,float4
vp_c1_data[937],"1.02312E-34, -1.48861E+29, 2.45477E-37, 1311140.00",14992,float4
vp_c1_data[938],"-3.32371E+36, 2.91722E-39, 6.45039E-40, 0.00022",15008,float4
vp_c1_data[939],"2.43638E-29, 1.64381E+17, 9.55057E-39, 2.61279E+17",15024,float4
vp_c1_data[940],"-8.64204E+37, 2.91580E-39, 3.39516E-37, 1311076.00",15040,float4
vp_c1_data[941],"2.71613E-36, 5.66724E+07, 2.60001E-32, 1335572.50",15056,float4
vp_c1_data[942],"nan, 2.91578E-39, 5.36412E-29, -1.48861E+29",15072,float4
vp_c1_data[943],"2.69044E-37, 5.66396E+07, 1.98361E-38, 5.63135E+15",15088,float4
vp_c1_data[944],"-3.32347E+36, 2.91721E-39, 2.04625E-34, -1.48861E+29",15104,float4
vp_c1_data[945],"nan, 0.00031, 2.43561E-29, 3.42340E+17",15120,float4
vp_c1_data[946],"-4.52041E+37, 2.59579E-39, 6.47548E-40, 1.86318E-08",15136,float4
vp_c1_data[947],"1.98361E-38, 5.63108E+15, 8.49164E-38, 4.14331E+17",15152,float4
vp_c1_data[948],"-1.06359E+38, 2.89430E-39, 1.55548E-39, 2.35099E-38",15168,float4
vp_c1_data[949],"1.04064E-31, 6.08339E+07, 2.11762E-39, 3.41257E-06",15184,float4
vp_c1_data[950],"-4.39579E+37, 1.26426E-39, 2.79174E-38, 5.63087E+15",15200,float4
vp_c1_data[951],"1.09360E-38, 8.59099E+10, 6.52464E-39, 1.71799E+10",15216,float4
vp_c1_data[952],"-8.50912E+37, 8.79325E-39, 4.44890E-32, 1310836.50",15232,float4
vp_c1_data[953],"3.63061E-37, 5.66396E+07, 2.79173E-38, 5.63129E+15",15248,float4
vp_c1_data[954],"-3.32339E+36, 2.70654E-19, 3.00921E-34, -1.48861E+29",15264,float4
vp_c1_data[955],"4.53819E-38, 5.63060E+15, 6.48988E-40, 1.86327E-08",15280,float4
vp_c1_data[956],"-5.31794E+37, 2.91721E-39, 2.79174E-38, 5.63135E+15",15296,float4
vp_c1_data[957],"1.23978E-38, 3.42340E+17, 3.36291E-38, 5.70111E+15",15312,float4
vp_c1_data[958],"-3.32371E+36, 4.80918E-34, 7.43870E-39, 3.42340E+17",15328,float4
vp_c1_data[959],"1.09356E-38, 5.63094E+15, 6.50749E-40, 1.86322E-08",15344,float4
vp_c1_data[960],"1.37676E-20, 4.80730E-34, 6.50776E-40, 1.86329E-08",15360,float4
vp_c1_data[961],"1.04768E-31, -1.48861E+29, 6.50778E-40, 1.86332E-08",15376,float4
vp_c1_data[962],"-4.25404E+37, 1.45215E-39, 1.54072E-31, -1.48861E+29",15392,float4
vp_c1_data[963],"9.07652E-38, 2.43265E+17, 2.09536E-31, -1.48861E+29",15408,float4
vp_c1_data[964],"5.31794E+37, 2.89425E-39, 2.11223E-39, 3.42340E+17",15424,float4
vp_c1_data[965],"3.08143E-31, -1.48861E+29, -1.19423E-39, 0.00005",15440,float4
vp_c1_data[966],"-5.31794E+37, 1.17379E-37, 2.43561E-29, 3.42340E+17",15456,float4
vp_c1_data[967],"1.68059E-38, 3.42340E+17, 1.68059E-38, 3.42340E+17",15472,float4
vp_c1_data[968],"-5.31794E+37, 2.89425E-39, 1.23978E-38, 3.42340E+17",15488,float4
vp_c1_data[969],"-1.10239E-39, 0.00005, 3.02485E-39, 2.35099E-38",15504,float4
vp_c1_data[970],"-5.45087E+37, 2.91721E-39, 1.18468E-38, 3.42340E+17",15520,float4
vp_c1_data[971],"1.18468E-38, 3.42340E+17, 2.36936E-38, 3.42340E+17",15536,float4
vp_c1_data[972],"-4.25560E+37, 2.93787E-38, 6.51466E-40, 0.00005",15552,float4
vp_c1_data[973],"6.45369E-40, 0.00005, 7.58195E-37, -8.85444E+20",15568,float4
vp_c1_data[974],"-5.31794E+37, 2.91721E-39, 3.58698E-39, 3.41257E-06",15584,float4
vp_c1_data[975],"1.17550E-38, 3.42340E+17, 7.34686E-39, 3.42340E+17",15600,float4
vp_c1_data[976],"-1.30285E+38, 2.61301E-39, 1.61631E-38, 3.42340E+17",15616,float4
vp_c1_data[977],"1.61631E-38, 3.42340E+17, 7.12137E-31, 9.23108E+07",15632,float4
vp_c1_data[978],"6.16421E-32, 6.40696E-39, 1.82961E-38, 5.08907E+17",15648,float4
vp_c1_data[979],"1.82789E-38, 4.14331E+17, 2.26870E-38, 4.14331E+17",15664,float4
vp_c1_data[980],"3.64085E-11, 1.46707E-38, 6.52932E-39, 1.71799E+10",15680,float4
vp_c1_data[981],"6.52896E-39, 1.71799E+10, nan, 4.76456E-22",15696,float4
vp_c1_data[982],"-6.38034E+37, 2.93416E-38, 1.82964E-38, 5.05529E+17",15712,float4
vp_c1_data[983],"4.24309E-38, 2.61286E+17, nan, 4.76456E-22",15728,float4
vp_c1_data[984],"-3.98827E+36, 2.73354E-39, 3.94965E-38, 3.96471E+17",15744,float4
vp_c1_data[985],"4.53697E-38, 2.61286E+17, 3.65578E-38, 3.96471E+17",15760,float4
vp_c1_data[986],"-5.51940E+37, 1.92312E-33, 3.94979E-38, 3.61690E+16",15776,float4
vp_c1_data[987],"3.94980E-38, 3.61692E+16, 3.65614E-38, 3.61690E+16",15792,float4
vp_c1_data[988],"-3.98833E+36, 2.92152E-39, 3.65614E-38, 3.61692E+16",15808,float4
vp_c1_data[989],"7.89959E-38, 4.95545E+16, 7.31227E-38, 4.95540E+16",15824,float4
vp_c1_data[990],"-1.88931E+23, 2.91865E-39, 2.43657E-29, 1.64381E+17",15840,float4
vp_c1_data[991],"5.54831E-38, 4.14344E+17, 2.43654E-29, 1.64381E+17",15856,float4
vp_c1_data[992],"-6.38127E+37, 2.64171E-39, 4.96057E-38, 4.14344E+17",15872,float4
vp_c1_data[993],"5.55004E-38, 2.61286E+17, 6.13606E-38, 3.96471E+17",15888,float4
vp_c1_data[994],"-9.92090E+28, 8.79468E-39, 4.96243E-38, 2.61286E+17",15904,float4
vp_c1_data[995],"4.53740E-38, 3.96471E+17, 6.13764E-38, 1.62130E+17",15920,float4
vp_c1_data[996],"-5.32625E+37, 2.91748E-39, 4.53811E-38, 1.62130E+17",15936,float4
vp_c1_data[997],"3.94979E-38, 3.61690E+16, 3.94980E-38, 3.61692E+16",15952,float4
vp_c1_data[998],"-5.56743E+36, 2.91865E-39, 3.65614E-38, 3.61690E+16",15968,float4
vp_c1_data[999],"3.65614E-38, 3.61692E+16, 7.89959E-38, 4.95545E+16",15984,float4
vp_c1_data[1000],"-6.38133E+37, 2.92152E-39, 5.54903E-38, 4.95518E+16",16000,float4
vp_c1_data[1001],"2.43654E-29, 1.64381E+17, 2.43646E-29, 1.64381E+17",16016,float4
vp_c1_data[1002],"-3.32371E+36, 7.03172E-41, 1.82843E-38, 6.19283E+16",16032,float4
vp_c1_data[1003],"6.47522E-40, 2.14767E+10, 1.82792E-38, 5.05529E+17",16048,float4
vp_c1_data[1004],"-6.38133E+37, 2.92008E-39, 2.26913E-38, 6.19283E+16",16064,float4
vp_c1_data[1005],"9.07508E-38, 0.00004, 4.53819E-38, 1.63255E+17",16080,float4
vp_c1_data[1006],"-3.32371E+36, 2.91721E-39, 4.24424E-38, 1.63255E+17",16096,float4
vp_c1_data[1007],"2.43619E-29, 1.64381E+17, 2.32653E-31, 7.97074E+07",16112,float4
vp_c1_data[1008],"-7.64409E+37, 2.91721E-39, 3.94979E-38, 3.61690E+16",16128,float4
vp_c1_data[1009],"3.94979E-38, 3.61692E+16, 2.26913E-38, 2.24072E+17",16144,float4
vp_c1_data[1010],"-3.32371E+36, 5.85595E-39, 2.32767E-31, 6.08339E+07",16160,float4
vp_c1_data[1011],"1.90354E-31, 5.66396E+07, 3.94979E-38, 4.95523E+16",16176,float4
vp_c1_data[1012],"-5.31794E+37, 2.91578E-39, 7.61129E-31, 7.97074E+07",16192,float4
vp_c1_data[1013],"6.47533E-40, 2.14767E+10, 4.24388E-38, 1.64381E+17",16208,float4
vp_c1_data[1014],"-5.31783E+37, 2.89425E-39, 6.52860E-39, 1.71799E+10",16224,float4
vp_c1_data[1015],"3.80564E-31, 7.97074E+07, 6.50050E-40, 1.87473E-08",16240,float4
vp_c1_data[1016],"-6.38133E+37, 2.91865E-39, 2.08001E-31, 7.97074E+07",16256,float4
vp_c1_data[1017],"2.08109E-31, 6.08339E+07, nan, 0.00031",16272,float4
vp_c1_data[1018],"-2.26710E+23, 2.91578E-39, 7.11825E-31, 7.97074E+07",16288,float4
vp_c1_data[1019],"3.07032E-38, 4.14331E+17, 2.43607E-29, 1.64381E+17",16304,float4
vp_c1_data[1020],"-3.32366E+36, 2.91721E-39, 6.52967E-39, 1.71799E+10",16320,float4
vp_c1_data[1021],"3.31393E-31, 5.66396E+07, 1.78031E-31, 5.66396E+07",16336,float4
vp_c1_data[1022],"-5.31794E+37, 2.91721E-39, 3.55912E-31, 7.97074E+07",16352,float4
vp_c1_data[1023],"6.62798E-31, 6.08339E+07, 1.65630E-31, 1311028.50",16368,float4
vp_c1_data[1024],"-4.25456E+37, 2.59579E-39, nan, 0.00031",16384,float4
vp_c1_data[1025],"3.80661E-31, 1311076.50, 1.82903E-38, 4.14331E+17",16400,float4
vp_c1_data[1026],"-5.31793E+37, 2.91721E-39, 6.50058E-40, 1.87487E-08",16416,float4
vp_c1_data[1027],"3.06735E-31, 5.66396E+07, 1.09335E-38, 8.59235E+10",16432,float4
vp_c1_data[1028],"-5.32002E+37, 1.46722E-38, 3.06896E-38, 5.66633E+15",16448,float4
vp_c1_data[1029],"2.81957E-31, 1311076.50, 6.13397E-31, 6.08339E+07",16464,float4
vp_c1_data[1030],"-5.31793E+37, 2.91865E-39, 1.53304E-31, 1335700.50",16480,float4
vp_c1_data[1031],"3.56014E-31, 1311044.50, 2.11689E-39, 3.41257E-06",16496,float4
vp_c1_data[1032],"-5.31794E+37, 4.80777E-34, 3.36233E-38, 5.70111E+15",16512,float4
vp_c1_data[1033],"7.98971E-39, 3.42340E+17, 1.09338E-38, 8.59088E+10",16528,float4
vp_c1_data[1034],"-1.27647E+38, 2.91721E-39, 1.82807E-38, 5.63122E+15",16544,float4
vp_c1_data[1035],"2.57304E-31, 1310948.50, 4.24316E-38, 5.63032E+15",16560,float4
vp_c1_data[1036],"-5.45087E+37, 2.91739E-39, 1.23978E-38, 3.42340E+17",16576,float4
vp_c1_data[1037],"1.68059E-38, 3.42340E+17, 1.23978E-38, 3.42340E+17",16592,float4
vp_c1_data[1038],"-5.31793E+37, 2.91739E-39, 1.68059E-38, 3.42340E+17",16608,float4
vp_c1_data[1039],"3.36118E-38, 3.42340E+17, 6.44655E-40, 0.00005",16624,float4
vp_c1_data[1040],"-5.45087E+37, 2.91739E-39, 3.23261E-38, 3.42340E+17",16640,float4
vp_c1_data[1041],"1.17550E-38, 3.42340E+17, 3.23261E-38, 3.42340E+17",16656,float4
vp_c1_data[1042],"-5.31793E+37, 2.91578E-39, 1.17550E-38, 3.42340E+17",16672,float4
vp_c1_data[1043],"1.61631E-38, 3.42340E+17, 6.49313E-40, 0.00005",16688,float4
vp_c1_data[1044],"-2.65897E+37, 2.91721E-39, 1.50464E-36, -8.85444E+20",16704,float4
vp_c1_data[1045],"3.58626E-39, 3.41257E-06, 3.23262E-38, 3.42340E+17",16720,float4
vp_c1_data[1046],"-5.45087E+37, 3.15082E-29, 1.17550E-38, 3.42340E+17",16736,float4
vp_c1_data[1047],"1.17550E-38, 3.42340E+17, 1.61631E-38, 3.42340E+17",16752,float4
vp_c1_data[1048],"-5.90411E+21, 3.00905E-39, 1.61631E-38, 3.42340E+17",16768,float4
vp_c1_data[1049],"4.11937E-30, 9.23108E+07, 1.24186E-38, 5.08907E+17",16784,float4
vp_c1_data[1050],"3.63801E-11, 1.43507E-38, 1.24014E-38, 4.14331E+17",16800,float4
vp_c1_data[1051],"1.82789E-38, 4.14331E+17, 6.52788E-39, 1.71799E+10",16816,float4
vp_c1_data[1052],"1.71832E+11, 2.91578E-39, 1.32504E-30, 7.97074E+07",16832,float4
vp_c1_data[1053],"6.52106E-39, 1.71799E+10, 2.84730E-30, 7.97074E+07",16848,float4
vp_c1_data[1054],"-4.25420E+37, 2.18253E-39, 1.24190E-38, 5.05529E+17",16864,float4
vp_c1_data[1055],"5.10785E-23, 7.97074E+07, 1.30960E-32, -1.48861E+29",16880,float4
vp_c1_data[1056],"-0.15628, 2.91578E-39, 1.22643E-30, 7.97074E+07",16896,float4
vp_c1_data[1057],"1.92589E-32, -1.48861E+29, 1.32545E-30, 6.08339E+07",16912,float4
vp_c1_data[1058],"-4.25430E+37, 2.89770E-38, 6.54798E-33, -1.48861E+29",16928,float4
vp_c1_data[1059],"1.12814E-30, 5.66396E+07, 6.52824E-39, 1.71799E+10",16944,float4
vp_c1_data[1060],"8.47363E-21, 2.89425E-39, nan, 4.76456E-22",16960,float4
vp_c1_data[1061],"9.62947E-33, -1.48861E+29, 2.65129E-30, 5.66396E+07",16976,float4
vp_c1_data[1062],"-4.25456E+37, 2.77946E-39, 3.78597E-23, 5.66724E+07",16992,float4
vp_c1_data[1063],"1.22701E-30, 6.08339E+07, 6.52860E-39, 1.71799E+10",17008,float4
vp_c1_data[1064],"-5.31794E+37, 2.91865E-39, 1.02948E-30, 5.66396E+07",17024,float4
vp_c1_data[1065],"6.49683E-40, 1.87459E-08, 3.94922E-38, 2.61286E+17",17040,float4
vp_c1_data[1066],"-3.16974E+30, 2.92984E-38, 4.11523E-23, 7.97074E+07",17056,float4
vp_c1_data[1067],"3.36190E-38, 3.96471E+17, nan, 4.76456E-22",17072,float4
vp_c1_data[1068],"-5.32210E+37, 2.91723E-39, 2.84807E-30, 1311124.50",17088,float4
vp_c1_data[1069],"3.06731E-38, 2.61279E+17, 6.51473E-40, 1.87455E-08",17104,float4
vp_c1_data[1070],"-6.38133E+37, 2.91578E-39, 1.86122E-30, 7.97074E+07",17120,float4
vp_c1_data[1071],"4.24309E-38, 2.61286E+17, 2.79312E-23, 5.66724E+07",17136,float4
vp_c1_data[1072],"-3.32366E+36, 4.80777E-34, 3.06803E-38, 3.96471E+17",17152,float4
vp_c1_data[1073],"2.05844E-30, 7.97074E+07, 3.78565E-23, 2.39225E+07",17168,float4
vp_c1_data[1074],"-5.38440E+37, 2.91721E-39, 5.10914E-23, 2.39225E+07",17184,float4
vp_c1_data[1075],"2.25681E-30, 5.66396E+07, 3.78565E-23, 5.66724E+07",17200,float4
vp_c1_data[1076],"-3.32371E+36, 2.06492E-24, 4.53855E-38, 2.61279E+17",17216,float4
vp_c1_data[1077],"1.66530E-30, 5.66396E+07, 3.36176E-38, 3.61690E+16",17232,float4
vp_c1_data[1078],"-6.44779E+37, 2.91721E-39, 3.36176E-38, 3.61692E+16",17248,float4
vp_c1_data[1079],"2.25633E-30, 1311108.50, 2.79360E-23, 8.59259E+10",17264,float4
vp_c1_data[1080],"-4.25456E+37, 2.68763E-39, 7.57195E-23, 5.69018E+07",17280,float4
vp_c1_data[1081],"3.06817E-38, 3.61690E+16, 6.52932E-39, 1.71799E+10",17296,float4
vp_c1_data[1082],"-5.31793E+37, 2.91721E-39, 6.72352E-38, 4.95540E+16",17312,float4
vp_c1_data[1083],"3.06817E-38, 3.61692E+16, 2.05916E-30, 1310788.50",17328,float4
vp_c1_data[1084],"-5.31794E+37, 2.91721E-39, 2.79174E-23, 7.97074E+07",17344,float4
vp_c1_data[1085],"1.24893E-38, 8.38943E+07, 1.24893E-38, 8.38953E+07",17360,float4
vp_c1_data[1086],"-5.31793E+37, 2.91721E-39, 7.57129E-23, 2.39225E+07",17376,float4
vp_c1_data[1087],"8.48733E-38, 4.95556E+16, 7.56872E-23, 7.97074E+07",17392,float4
vp_c1_data[1088],"-5.31794E+37, 2.91730E-39, 5.58623E-23, 5.69018E+07",17408,float4
vp_c1_data[1089],"2.79384E-23, 8.64648E+10, 6.52968E-39, 5.66647E+15",17424,float4
vp_c1_data[1090],"-6.38132E+37, 1.46707E-38, 1.02183E-22, 2.39225E+07",17440,float4
vp_c1_data[1091],"1.02204E-22, 5.69018E+07, 5.55090E-38, 2.61279E+17",17456,float4
vp_c1_data[1092],"-5.31723E+37, 2.91721E-39, 6.53076E-39, 1.71799E+10",17472,float4
vp_c1_data[1093],"6.13806E-38, 5.63135E+15, 5.10914E-23, 5.66724E+07",17488,float4
vp_c1_data[1094],"-5.31820E+36, 2.91721E-39, 1.24893E-38, 8.38943E+07",17504,float4
vp_c1_data[1095],"8.23046E-23, 7.97074E+07, 4.11749E-23, 8.59280E+10",17520,float4
vp_c1_data[1096],"nan, 2.91721E-39, 6.13519E-38, 5.66496E+15",17536,float4
vp_c1_data[1097],"5.58736E-23, 5.66724E+07, 6.72293E-38, 5.63067E+15",17552,float4
vp_c1_data[1098],"-5.32625E+37, 2.89999E-39, 5.55090E-38, 2.61279E+17",17568,float4
vp_c1_data[1099],"7.57130E-23, 5.66724E+07, 1.24893E-38, 8.38953E+07",17584,float4
vp_c1_data[1100],"-5.31794E+37, 2.92295E-39, 5.58752E-23, 8.59280E+10",17600,float4
vp_c1_data[1101],"2.77530E-38, 5.66647E+15, 1.02157E-22, 7.97074E+07",17616,float4
vp_c1_data[1102],"-5.31794E+37, 2.89569E-39, 5.55060E-38, 5.62977E+15",17632,float4
vp_c1_data[1103],"1.51374E-22, 7.97074E+07, 1.51462E-22, 5.69018E+07",17648,float4
vp_c1_data[1104],"-6.38124E+37, 2.91578E-39, 6.52932E-39, 1.71799E+10",17664,float4
vp_c1_data[1105],"2.43650E-29, 1.64381E+17, 2.04398E-22, 5.69018E+07",17680,float4
vp_c1_data[1106],"-4.25399E+37, 1.31009E-39, 8.48705E-38, 4.14344E+17",17696,float4
vp_c1_data[1107],"2.43638E-29, 1.64381E+17, 6.53004E-39, 1.71799E+10",17712,float4
vp_c1_data[1108],"-4.25456E+37, 1.26991E-39, 1.11670E-22, 7.97074E+07",17728,float4
vp_c1_data[1109],"1.11747E-22, 5.69018E+07, 7.89930E-38, 4.14344E+17",17744,float4
vp_c1_data[1110],"-5.31793E+37, 2.91722E-39, 1.64700E-22, 5.69018E+07",17760,float4
vp_c1_data[1111],"5.54975E-38, 2.61279E+17, 2.04314E-22, 7.97074E+07",17776,float4
vp_c1_data[1112],"-5.33456E+37, 2.91721E-39, 6.13764E-38, 2.61286E+17",17792,float4
vp_c1_data[1113],"4.53869E-38, 2.61279E+17, 4.08628E-22, 7.97074E+07",17808,float4
vp_c1_data[1114],"-4.25455E+37, 8.96842E-40, 3.02910E-22, 5.69018E+07",17824,float4
