Name,Value,Byte Offset,Type
vp_c1_data[703],"8.38143E-31, -1.34006E+29, 1.22799E-37, 5.63170E+15",11248,float4
vp_c1_data[704],"-3.32364E+36, 8.79899E-39, 8.18499E-34, -1.34006E+29",11264,float4
vp_c1_data[705],"5.84971E-37, 1311348.50, 1.34554E-37, 5.63156E+15",11280,float4
vp_c1_data[706],"nan, 1.17377E-37, 7.31486E-38, 5.63211E+15",11296,float4
vp_c1_data[707],"9.92574E-38, 2.61279E+17, 6.31990E-37, 1311364.50",11312,float4
vp_c1_data[708],"-5.35117E+37, 2.89425E-39, 1.46309E-37, 5.63163E+15",11328,float4
vp_c1_data[709],"7.31500E-38, 5.63232E+15, 1.09392E-38, 2.61279E+17",11344,float4
vp_c1_data[710],"-5.38440E+37, 2.91721E-39, 1.24086E-38, 2.61279E+17",11360,float4
vp_c1_data[711],"2.12194E-38, 2.61279E+17, 7.31457E-38, 5.63149E+15",11376,float4
vp_c1_data[712],"-5.31794E+37, 2.89425E-39, 1.81527E-37, 2.61279E+17",11392,float4
vp_c1_data[713],"1.53491E-38, 5.63170E+15, 1.38780E-38, 2.61279E+17",11408,float4
vp_c1_data[714],"-5.45087E+37, 5.85595E-39, 1.81519E-37, 2.61279E+17",11424,float4
vp_c1_data[715],"8.00226E-39, 5.63005E+15, 6.72466E-38, 2.61279E+17",11440,float4
vp_c1_data[716],"-5.31794E+37, 2.89425E-39, 2.12230E-38, 5.63053E+15",11456,float4
vp_c1_data[717],"9.46911E-39, 5.62998E+15, 1.81536E-37, 2.61279E+17",11472,float4
vp_c1_data[718],"-5.45087E+37, 2.91721E-39, 2.12223E-38, 5.63012E+15",11488,float4
vp_c1_data[719],"1.97547E-38, 5.63019E+15, 1.82879E-38, 5.63156E+15",11504,float4
vp_c1_data[720],"-5.31794E+37, 2.89425E-39, 2.48114E-38, 5.63053E+15",11520,float4
vp_c1_data[721],"3.36161E-38, 5.66396E+07, 2.12212E-38, 5.63218E+15",11536,float4
vp_c1_data[722],"-5.45087E+37, 2.91865E-39, 2.48092E-38, 5.63012E+15",11552,float4
vp_c1_data[723],"4.53739E-38, 5.66396E+07, 1.68160E-38, 5.63156E+15",11568,float4
vp_c1_data[724],"-6.38133E+37, 2.89425E-39, 2.26855E-38, 2.43265E+17",11584,float4
vp_c1_data[725],"2.48078E-38, 5.63046E+15, 1.38708E-38, 2.43265E+17",11600,float4
vp_c1_data[726],"-5.31794E+37, 4.80780E-34, 6.72394E-38, 5.66396E+07",11616,float4
vp_c1_data[727],"6.45015E-40, 6.08339E+07, 6.52248E-39, 6.08339E+07",11632,float4
vp_c1_data[728],"-6.38133E+37, 2.89425E-39, 1.24000E-38, 6.08339E+07",11648,float4
vp_c1_data[729],"2.12180E-38, 2.43265E+17, 2.11546E-39, 1310884.00",11664,float4
vp_c1_data[730],"nan, 4.80777E-34, 7.99293E-39, 1310852.00",11680,float4
vp_c1_data[731],"1.38704E-38, 1310836.00, 3.58555E-39, 1310884.00",11696,float4
vp_c1_data[732],"-5.31794E+37, 2.92017E-39, 1.82774E-38, 6.08339E+07",11712,float4
vp_c1_data[733],"9.46302E-39, 1310852.00, 1.53405E-38, 1310804.00",11728,float4
vp_c1_data[734],"-5.31793E+37, 2.91721E-39, 5.05527E-39, 5.66396E+07",11744,float4
vp_c1_data[735],"1.97479E-38, 1310836.00, 1.09320E-38, 5.66396E+07",11760,float4
vp_c1_data[736],"-5.31794E+37, 2.91865E-39, 1.68077E-38, 5.66396E+07",11776,float4
vp_c1_data[737],"7.31183E-38, 6.08339E+07, 2.12180E-38, 1310852.00",11792,float4
vp_c1_data[738],"-5.31794E+37, 2.91730E-39, 6.78906E-37, 5.66396E+07",11808,float4
vp_c1_data[739],"7.89929E-38, 1310836.00, 4.96085E-38, 6.08339E+07",11824,float4
vp_c1_data[740],"-7.44471E+37, 2.91721E-39, 2.26862E-38, 5.66396E+07",11840,float4
vp_c1_data[741],"2.92439E-37, 6.08339E+07, 8.48632E-38, 1310836.00",11856,float4
vp_c1_data[742],"-5.31793E+37, 2.92017E-39, 5.54830E-38, 1310916.00",11872,float4
vp_c1_data[743],"1.46219E-37, 6.08339E+07, 9.91997E-38, 6.08339E+07",11888,float4
vp_c1_data[744],"-4.25456E+37, 2.59588E-39, 9.07450E-38, 1310836.00",11904,float4
vp_c1_data[745],"3.15966E-37, 1310948.00, 6.52284E-39, 1.71799E+10",11920,float4
vp_c1_data[746],"-3.32371E+36, 2.92008E-39, 6.13533E-38, 1310884.00",11936,float4
vp_c1_data[747],"1.57983E-37, 1310964.00, 1.10963E-37, 1310980.00",11952,float4
vp_c1_data[748],"-5.38440E+37, 4.80777E-34, 3.39487E-37, 1310948.00",11968,float4
vp_c1_data[749],"6.72351E-38, 1310804.00, 1.69744E-37, 1310820.00",11984,float4
vp_c1_data[750],"-5.31820E+36, 5.85451E-39, 1.22724E-37, 1310868.00",12000,float4
vp_c1_data[751],"3.63015E-37, 5.66396E+07, 1.09302E-38, 2.61279E+17",12016,float4
vp_c1_data[752],"-1.27608E+38, 2.91578E-39, 3.00921E-34, -1.48861E+29",12032,float4
vp_c1_data[753],"1.81484E-37, 5.66396E+07, 1.34473E-37, 5.66396E+07",12048,float4
vp_c1_data[754],"-4.25365E+37, 3.50123E-40, 1.50460E-34, -1.48861E+29",12064,float4
vp_c1_data[755],"2.12158E-38, 2.61279E+17, 1.02312E-34, -1.48861E+29",12080,float4
vp_c1_data[756],"nan, 2.91865E-39, 2.04624E-34, -1.48861E+29",12096,float4
vp_c1_data[757],"1.27894E-35, -8.85444E+20, 9.91824E-38, 7.97074E+07",12112,float4
vp_c1_data[758],"-1.77117E+21, 2.92439E-39, 1.57966E-37, 6.08339E+07",12128,float4
vp_c1_data[759],"6.52284E-39, 1.71799E+10, 9.91967E-38, 1310756.50",12144,float4
vp_c1_data[760],"-5.90526E+21, 5.85451E-39, 9.46086E-39, 2.61279E+17",12160,float4
vp_c1_data[761],"7.99328E-39, 3.78483E+17, 9.46088E-39, 2.43405E+17",12176,float4
vp_c1_data[762],"-5.90411E+21, 5.86312E-39, 2.47956E-38, -8.85444E+20",12192,float4
vp_c1_data[763],"6.52033E-39, 1.71799E+10, 7.99043E-39, 2.61279E+17",12208,float4
vp_c1_data[764],"-5.31794E+37, 2.91721E-39, 9.02260E-30, 7.97074E+07",12224,float4
vp_c1_data[765],"9.02627E-30, 2.39225E+07, 1.80452E-29, 7.97074E+07",12240,float4
vp_c1_data[766],"-6.38133E+37, 2.91578E-39, 9.81146E-30, 7.97074E+07",12256,float4
vp_c1_data[767],"1.21790E-29, 5.69018E+07, 1.06003E-29, 7.97074E+07",12272,float4
vp_c1_data[768],"-3.32364E+36, 4.80777E-34, 6.52212E-39, 1.71799E+10",12288,float4
vp_c1_data[769],"1.13892E-29, 7.97074E+07, 1.21817E-29, 2.39225E+07",12304,float4
vp_c1_data[770],"-4.25456E+37, 2.64171E-39, 1.21809E-29, 5.66724E+07",12320,float4
vp_c1_data[771],"6.65717E-30, 5.66724E+07, 6.52572E-39, 1.71799E+10",12336,float4
vp_c1_data[772],"-5.31794E+37, 2.89425E-39, 7.44623E-30, 5.66724E+07",12352,float4
vp_c1_data[773],"8.23528E-30, 5.66724E+07, 1.80525E-29, 2.39225E+07",12368,float4
vp_c1_data[774],"-5.31794E+37, 2.91721E-39, 1.33121E-29, 7.97074E+07",12384,float4
vp_c1_data[775],"1.48898E-29, 7.97074E+07, 1.64675E-29, 7.97074E+07",12400,float4
vp_c1_data[776],"-5.31794E+37, 2.89443E-39, 7.34339E-40, 8.38953E+07",12416,float4
vp_c1_data[777],"7.99185E-39, 2.61279E+17, 7.99221E-39, 2.61279E+17",12432,float4
vp_c1_data[778],"-5.31794E+37, 2.91721E-39, 7.99257E-39, 2.61279E+17",12448,float4
vp_c1_data[779],"8.23374E-30, 7.97074E+07, 9.02626E-30, 5.66724E+07",12464,float4
vp_c1_data[780],"-5.31794E+37, 2.89425E-39, 6.65602E-30, 7.97074E+07",12480,float4
vp_c1_data[781],"7.44488E-30, 7.97074E+07, 7.34338E-40, 8.38943E+07",12496,float4
vp_c1_data[782],"-5.31794E+37, 2.91721E-39, 9.81455E-30, 5.66724E+07",12512,float4
vp_c1_data[783],"1.06036E-29, 5.66724E+07, 1.13927E-29, 5.66724E+07",12528,float4
vp_c1_data[784],"-5.38440E+37, 2.89434E-39, 8.23567E-30, 8.64491E+10",12544,float4
vp_c1_data[785],"6.65795E-30, 8.64480E+10, 7.44681E-30, 8.64501E+10",12560,float4
vp_c1_data[786],"-5.31794E+37, 2.91730E-39, 1.53398E-38, 5.66537E+15",12576,float4
vp_c1_data[787],"6.65698E-30, 8.59059E+10, 7.44584E-30, 8.59070E+10",12592,float4
vp_c1_data[788],"-5.31794E+37, 8.77172E-39, 1.21817E-29, 5.66724E+07",12608,float4
vp_c1_data[789],"7.34339E-40, 8.38964E+07, 2.26891E-38, 2.61279E+17",12624,float4
vp_c1_data[790],"-5.45087E+37, 2.91721E-39, 2.26895E-38, 2.61279E+17",12640,float4
vp_c1_data[791],"2.26898E-38, 2.61279E+17, 8.23470E-30, 8.59080E+10",12656,float4
vp_c1_data[792],"-5.31794E+37, 2.89425E-39, 1.82774E-38, 5.63026E+15",12672,float4
vp_c1_data[793],"1.53398E-38, 5.66530E+15, 9.81455E-30, 8.59196E+10",12688,float4
vp_c1_data[794],"-5.45087E+37, 2.91739E-39, 1.82778E-38, 5.63039E+15",12704,float4
vp_c1_data[795],"1.06036E-29, 8.59196E+10, 1.13927E-29, 8.59196E+10",12720,float4
vp_c1_data[796],"-6.38133E+37, 2.89587E-39, 1.82771E-38, 5.63046E+15",12736,float4
vp_c1_data[797],"1.68117E-38, 5.62991E+15, 1.68120E-38, 5.62998E+15",12752,float4
vp_c1_data[798],"-6.38133E+37, 4.80827E-34, 1.68124E-38, 5.62984E+15",12768,float4
vp_c1_data[799],"1.33159E-29, 1310980.50, 1.48936E-29, 1310836.50",12784,float4
vp_c1_data[800],"-5.31794E+37, 2.89425E-39, 1.64713E-29, 1310804.50",12800,float4
vp_c1_data[801],"1.23424E-37, 2.32671E+07, 1.06496E-28, 7.97074E+07",12816,float4
vp_c1_data[802],"-6.38133E+37, 2.91865E-39, 6.48611E-40, 6.08340E+07",12832,float4
vp_c1_data[803],"2.11474E-39, 6.08340E+07, 3.58339E-39, 6.08340E+07",12848,float4
vp_c1_data[804],"-4.25456E+37, 3.50123E-40, 5.05311E-39, 6.08340E+07",12864,float4
vp_c1_data[805],"4.90728E-30, 6.08339E+07, 1.20368E-33, -1.48861E+29",12880,float4
vp_c1_data[806],"2.03321E-20, 2.91578E-39, 4.90641E-30, 6.08339E+07",12896,float4
vp_c1_data[807],"4.09249E-34, -1.48861E+29, 4.90621E-30, 6.08339E+07",12912,float4
vp_c1_data[808],"6.77642E-20, 5.87317E-39, 6.01842E-34, -1.48861E+29",12928,float4
vp_c1_data[809],"8.18497E-34, -1.48861E+29, 1.27894E-35, -8.85444E+20",12944,float4
vp_c1_data[810],"-4.25456E+37, 2.60296E-39, 1.22692E-37, 7.97074E+07",12960,float4
vp_c1_data[811],"1.81476E-37, 6.08339E+07, 6.52248E-39, 1.71799E+10",12976,float4
vp_c1_data[812],"-6.38133E+37, 2.61301E-39, 1.22707E-37, 1310756.50",12992,float4
vp_c1_data[813],"9.46086E-39, 2.61279E+17, 7.99330E-39, 3.78483E+17",13008,float4
vp_c1_data[814],"nan, 2.61301E-39, 2.12158E-38, 2.43405E+17",13024,float4
vp_c1_data[815],"4.95913E-38, -8.85444E+20, 6.52033E-39, 1.71799E+10",13040,float4
vp_c1_data[816],"-4.25560E+37, 2.59579E-39, 7.99043E-39, 2.61279E+17",13056,float4
vp_c1_data[817],"7.28967E-40, 2.35102E-38, 1.28730E-31, 9.23108E+07",13072,float4
vp_c1_data[818],"-1.88931E+23, 2.91578E-39, 3.94921E-38, 5.21668E+07",13088,float4
vp_c1_data[819],"3.94423E-29, -1.34006E+29, 4.14075E-32, 7.97074E+07",13104,float4
vp_c1_data[820],"-4.25448E+37, 2.73354E-39, 2.43599E-29, 4.14344E+17",13120,float4
vp_c1_data[821],"2.11366E-39, 3.50198E-06, 5.36410E-29, -1.34006E+29",13136,float4
vp_c1_data[822],"-3.16974E+30, 2.91578E-39, 3.83260E-32, 7.97074E+07",13152,float4
vp_c1_data[823],"7.88847E-29, -1.34006E+29, 3.52536E-32, 5.66396E+07",13168,float4
vp_c1_data[824],"-4.25466E+37, 2.53983E-40, 1.53573E-38, 5.08907E+17",13184,float4
vp_c1_data[825],"7.28974E-40, 2.35113E-38, 1.53401E-38, 4.14331E+17",13200,float4
vp_c1_data[826],"1.17572E-37, 2.89425E-39, 3.83283E-32, 6.08339E+07",13216,float4
vp_c1_data[827],"1.53577E-38, 5.05529E+17, 7.28972E-40, 2.35106E-38",13232,float4
vp_c1_data[828],"-3.89323E+26, 8.51918E-39, 7.99328E-39, 4.14331E+17",13248,float4
vp_c1_data[829],"6.52428E-39, 1.71799E+10, 6.52248E-39, 1.71799E+10",13264,float4
vp_c1_data[830],"-1.06442E+38, 2.91865E-39, nan, 4.76456E-22",13280,float4
vp_c1_data[831],"3.21661E-32, 5.66396E+07, 2.77394E-38, 2.61286E+17",13296,float4
vp_c1_data[832],"-1.89005E+23, 2.89999E-39, nan, 4.76456E-22",13312,float4
vp_c1_data[833],"2.26870E-38, 3.96471E+17, 4.14143E-32, 6.08339E+07",13328,float4
vp_c1_data[834],"-4.25456E+37, 2.68762E-39, 1.09349E-38, 2.61286E+17",13344,float4
vp_c1_data[835],"6.45018E-40, 1.87457E-08, 6.52391E-39, 3.96471E+17",13360,float4
vp_c1_data[836],"-5.31794E+37, 2.91721E-39, 3.65620E-38, 5.21668E+07",13376,float4
vp_c1_data[837],"3.65656E-38, 5.21668E+07, 6.47527E-40, 1.87455E-08",13392,float4
vp_c1_data[838],"-5.32624E+37, 2.89210E-24, 6.45748E-40, 9.60533E-10",13408,float4
vp_c1_data[839],"3.65649E-38, 5.21668E+07, 2.26870E-38, 3.61690E+16",13424,float4
vp_c1_data[840],"-5.31794E+37, 2.91721E-39, 2.26870E-38, 3.61692E+16",13440,float4
vp_c1_data[841],"5.05671E-39, 1.39601E+07, 6.43953E-40, 9.60533E-10",13456,float4
vp_c1_data[842],"-5.31793E+37, 2.91892E-39, 2.11438E-39, 1.39601E+07",13472,float4
vp_c1_data[843],"6.52215E-39, 3.61690E+16, 6.52215E-39, 3.61692E+16",13488,float4
vp_c1_data[844],"-5.31794E+37, 2.91721E-39, 3.95015E-38, 2.17525E+17",13504,float4
vp_c1_data[845],"6.72381E-38, 4.95534E+16, 3.65555E-38, 2.22029E+17",13520,float4
vp_c1_data[846],"-5.31793E+37, 2.91721E-39, 7.28953E-40, 2.35128E-38",13536,float4
vp_c1_data[847],"6.46108E-40, 9.60533E-10, 4.95985E-38, 4.95523E+16",13552,float4
vp_c1_data[848],"-5.31794E+37, 2.91865E-39, 3.58627E-39, 1.39601E+07",13568,float4
vp_c1_data[849],"3.11827E-27, 2.39225E+07, 2.43642E-29, 1.64381E+17",13584,float4
vp_c1_data[850],"1.42580E-13, 2.89425E-39, 6.49697E-40, 9.60533E-10",13600,float4
vp_c1_data[851],"3.94965E-38, 4.14344E+17, 3.65548E-38, 5.21668E+07",13616,float4
vp_c1_data[852],"-4.25456E+37, 2.73354E-39, 2.43638E-29, 1.64381E+17",13632,float4
vp_c1_data[853],"4.24380E-38, 2.19777E+17, 3.65578E-38, 4.14344E+17",13648,float4
vp_c1_data[854],"-5.31794E+37, 2.91721E-39, 7.28962E-40, 2.35156E-38",13664,float4
vp_c1_data[855],"7.28967E-40, 2.35214E-38, 6.52250E-39, 1.39601E+07",13680,float4
vp_c1_data[856],"-6.38132E+37, 2.91721E-39, 2.31048E-27, 2.39225E+07",13696,float4
vp_c1_data[857],"2.30979E-27, 7.97074E+07, 3.65599E-38, 5.21668E+07",13712,float4
vp_c1_data[858],"-5.31794E+37, 2.91721E-39, 7.34334E-40, 8.38964E+07",13728,float4
vp_c1_data[859],"4.62097E-27, 2.39225E+07, 4.53832E-38, 2.18651E+17",13744,float4
vp_c1_data[860],"-6.38132E+37, 2.91578E-39, 3.65621E-38, 5.21668E+07",13760,float4
vp_c1_data[861],"3.36241E-38, 2.61286E+17, 4.61958E-27, 7.97074E+07",13776,float4
vp_c1_data[862],"-6.38047E+37, 2.91578E-39, 9.07480E-38, 3.96471E+17",13792,float4
vp_c1_data[863],"3.11862E-27, 5.69018E+07, 6.46111E-40, 9.60533E-10",13808,float4
vp_c1_data[864],"-5.31789E+37, 2.93013E-38, 6.52644E-39, 1.71799E+10",13824,float4
vp_c1_data[865],"7.99437E-39, 1.39601E+07, 3.65635E-38, 2.61286E+17",13840,float4
vp_c1_data[866],"-1.23818E+28, 2.91721E-39, 2.51174E-27, 7.97074E+07",13856,float4
vp_c1_data[867],"8.48705E-38, 3.96471E+17, 9.46483E-39, 1.39601E+07",13872,float4
vp_c1_data[868],"-4.25456E+37, 2.09069E-39, 3.11867E-27, 5.66724E+07",13888,float4
vp_c1_data[869],"6.45755E-40, 9.60533E-10, 6.52789E-39, 1.71799E+10",13904,float4
vp_c1_data[870],"-3.32371E+36, 2.91721E-39, 7.34348E-40, 8.38984E+07",13920,float4
vp_c1_data[871],"4.96113E-38, 2.20903E+17, 2.71369E-27, 7.97074E+07",13936,float4
vp_c1_data[872],"-5.31794E+37, 2.91721E-39, 3.40789E-27, 7.97074E+07",13952,float4
vp_c1_data[873],"2.91563E-27, 7.97074E+07, 1.70483E-27, 5.66724E+07",13968,float4
vp_c1_data[874],"-3.32371E+36, 2.91721E-39, 7.34343E-40, 8.39004E+07",13984,float4
vp_c1_data[875],"6.13834E-38, 2.23155E+17, 3.81179E-27, 7.97074E+07",14000,float4
vp_c1_data[876],"-5.31794E+37, 2.91721E-39, 4.21568E-27, 7.97074E+07",14016,float4
vp_c1_data[877],"1.90683E-27, 5.66724E+07, 2.51292E-27, 5.66724E+07",14032,float4
vp_c1_data[878],"-3.32371E+36, 5.04131E-28, 2.31048E-27, 5.66724E+07",14048,float4
vp_c1_data[879],"2.10883E-27, 5.66724E+07, 2.77473E-38, 2.61279E+17",14064,float4
vp_c1_data[880],"-5.31794E+37, 3.15082E-29, 2.71492E-27, 5.66724E+07",14080,float4
vp_c1_data[881],"2.91692E-27, 5.66724E+07, 2.77480E-38, 2.61279E+17",14096,float4
vp_c1_data[882],"-4.28779E+37, 2.77946E-39, 6.72581E-38, 2.61279E+17",14112,float4
vp_c1_data[883],"2.77487E-38, 2.61279E+17, 1.63700E-33, -1.34006E+29",14128,float4
vp_c1_data[884],"-5.31793E+37, 3.15082E-29, 1.70508E-27, 8.59185E+10",14144,float4
vp_c1_data[885],"1.70394E-27, 7.97074E+07, 6.72596E-38, 2.61279E+17",14160,float4
vp_c1_data[886],"-5.31794E+37, 2.91721E-39, 6.72611E-38, 2.61279E+17",14176,float4
vp_c1_data[887],"1.90703E-27, 8.59227E+10, 1.90589E-27, 7.97074E+07",14192,float4
vp_c1_data[888],"-5.31793E+37, 2.91722E-39, 2.10784E-27, 7.97074E+07",14208,float4
vp_c1_data[889],"9.92256E-38, 1.62130E+17, 2.10897E-27, 8.59206E+10",14224,float4
vp_c1_data[890],"-5.31794E+37, 4.80731E-34, 3.11827E-27, 5.66724E+07",14240,float4
vp_c1_data[891],"8.48619E-38, 1.62130E+17, 1.70473E-27, 8.64554E+10",14256,float4
vp_c1_data[892],"-3.32365E+36, 2.91721E-39, 2.40737E-33, -1.34006E+29",14272,float4
vp_c1_data[893],"1.90668E-27, 8.64648E+10, 2.10863E-27, 8.64638E+10",14288,float4
vp_c1_data[894],"-5.31794E+37, 2.06495E-24, 2.48000E-38, 5.66578E+15",14304,float4
vp_c1_data[895],"2.71507E-27, 8.59154E+10, 3.65542E-38, 3.61690E+16",14320,float4
vp_c1_data[896],"-3.32371E+36, 2.91721E-39, 3.65542E-38, 3.61692E+16",14336,float4
vp_c1_data[897],"2.51277E-27, 8.59154E+10, 2.91706E-27, 8.59154E+10",14352,float4
vp_c1_data[898],"-6.58071E+37, 2.93443E-39, 3.36190E-38, 3.61690E+16",14368,float4
vp_c1_data[899],"3.36191E-38, 3.61692E+16, 9.07408E-38, 4.95551E+16",14384,float4
vp_c1_data[900],"-5.31794E+37, 2.89425E-39, 9.92114E-38, 4.95556E+16",14400,float4
vp_c1_data[901],"2.43669E-29, 1.64381E+17, 5.55032E-38, 5.63046E+15",14416,float4
vp_c1_data[902],"-5.46748E+37, 2.91739E-39, 2.77344E-38, 3.42340E+17",14432,float4
vp_c1_data[903],"2.77343E-38, 3.42340E+17, 2.77344E-38, 3.42340E+17",14448,float4
vp_c1_data[904],"-4.95753E+25, 2.91721E-39, 5.55003E-38, 5.63135E+15",14464,float4
vp_c1_data[905],"1.04768E-31, -1.34006E+29, 5.55018E-38, 5.63129E+15",14480,float4
vp_c1_data[906],"-5.31793E+37, 4.80780E-34, 2.43681E-29, 1.64381E+17",14496,float4
vp_c1_data[907],"-1.19998E-39, 0.00005, -8.32624E-40, 0.00005",14512,float4
vp_c1_data[908],"-5.31794E+37, 2.91721E-39, -1.10814E-39, 0.00005",14528,float4
vp_c1_data[909],"7.99977E-39, 6.19283E+16, 9.07480E-38, 0.00004",14544,float4
vp_c1_data[910],"-5.32001E+37, 5.85595E-39, 3.06731E-38, 3.42340E+17",14560,float4
vp_c1_data[911],"3.17751E-38, 3.42340E+17, 6.47578E-40, 2.14767E+10",14576,float4
vp_c1_data[912],"3.00985E-35, 2.91721E-39, 1.97468E-38, 5.66510E+15",14592,float4
vp_c1_data[913],"1.53405E-38, 5.05529E+17, 1.53477E-38, 6.19283E+16",14608,float4
vp_c1_data[914],"-4.65294E+36, 3.15051E-29, 6.13749E-38, 1.63255E+17",14624,float4
vp_c1_data[915],"2.43657E-29, 1.64381E+17, 7.90217E-38, 5.63115E+15",14640,float4
vp_c1_data[916],"-5.32145E+37, 2.91596E-39, 4.19072E-31, -1.48861E+29",14656,float4
vp_c1_data[917],"7.90016E-38, 5.63101E+15, 7.31284E-38, 1.63255E+17",14672,float4
vp_c1_data[918],"-4.25450E+37, 2.77946E-39, 1.54072E-31, -1.34006E+29",14688,float4
vp_c1_data[919],"7.90088E-38, 5.63108E+15, 2.09536E-31, -1.34006E+29",14704,float4
vp_c1_data[920],"-3.32371E+36, 3.15082E-29, 5.54975E-38, 2.24072E+17",14720,float4
vp_c1_data[921],"3.06731E-38, 3.42340E+17, 3.06731E-38, 3.42340E+17",14736,float4
vp_c1_data[922],"-5.45087E+37, 4.80777E-34, 3.10404E-38, 3.42340E+17",14752,float4
vp_c1_data[923],"3.15914E-38, 3.42340E+17, -1.01667E-39, 0.00005",14768,float4
vp_c1_data[924],"-3.36525E+36, 4.80777E-34, -9.24819E-40, 0.00005",14784,float4
vp_c1_data[925],"-1.29216E-39, 0.00005, 3.40917E-27, 1311108.50",14800,float4
vp_c1_data[926],"nan, 2.91578E-39, 3.81306E-27, 1310980.50",14816,float4
vp_c1_data[927],"3.36190E-38, 3.61690E+16, 3.36190E-38, 3.61692E+16",14832,float4
vp_c1_data[928],"-4.26222E+37, 1.02684E-37, 6.16287E-31, -1.48861E+29",14848,float4
vp_c1_data[929],"4.21696E-27, 1311092.50, 8.38143E-31, -1.48861E+29",14864,float4
vp_c1_data[930],"-4.25455E+37, 1.31009E-39, 1.40978E-31, 7.97074E+07",14880,float4
vp_c1_data[931],"3.65685E-38, 1.64381E+17, 6.52860E-39, 1.71799E+10",14896,float4
vp_c1_data[932],"-8.51327E+37, 2.91865E-39, 6.47533E-40, 2.14767E+10",14912,float4
vp_c1_data[933],"4.96056E-38, 4.95512E+16, nan, 0.00031",14928,float4
vp_c1_data[934],"-3.98770E+36, 2.93414E-38, 3.36420E-38, 4.14331E+17",14944,float4
vp_c1_data[935],"1.28652E-31, 7.97074E+07, 2.43642E-29, 1.64381E+17",14960,float4
vp_c1_data[936],"-4.25450E+37, 2.82538E-39, 6.52932E-39, 1.71799E+10",14976,float4
vp_c1_data[937],"2.90831E-32, 1310916.50, 3.08143E-31, -1.34006E+29",14992,float4
vp_c1_data[938],"-5.33456E+37, 2.91721E-39, 1.16387E-31, 6.08339E+07",15008,float4
vp_c1_data[939],"5.20002E-32, 7.97074E+07, 7.04892E-32, 7.97074E+07",15024,float4
vp_c1_data[940],"-6.38132E+37, 2.91578E-39, 2.43561E-29, 3.42340E+17",15040,float4
vp_c1_data[941],"nan, 0.00031, 1.55548E-39, 2.35099E-38",15056,float4
vp_c1_data[942],"-5.31750E+37, 8.79469E-39, 4.53969E-38, 4.14331E+17",15072,float4
vp_c1_data[943],"1.09345E-38, 8.59204E+10, 4.24424E-38, 5.66613E+15",15088,float4
vp_c1_data[944],"-3.32371E+36, 2.93443E-38, 6.43623E-32, 5.66396E+07",15104,float4
vp_c1_data[945],"5.82083E-32, 5.66396E+07, 1.04076E-31, 6.08339E+07",15120,float4
vp_c1_data[946],"-6.38133E+37, 2.91578E-39, 2.11581E-39, 3.41257E-06",15136,float4
vp_c1_data[947],"2.60016E-32, 1335476.50, 6.43307E-32, 1311108.50",15152,float4
vp_c1_data[948],"-5.35052E+37, 2.89425E-39, 1.23257E-30, -1.48861E+29",15168,float4
vp_c1_data[949],"7.05027E-32, 1311044.50, 5.05099E-39, 3.42340E+17",15184,float4
vp_c1_data[950],"-5.33456E+37, 2.91721E-39, 1.38672E-38, 3.42340E+17",15200,float4
vp_c1_data[951],"7.99543E-39, 6.08340E+07, 1.09338E-38, 8.59172E+10",15216,float4
vp_c1_data[952],"-5.31794E+37, 2.89434E-39, 6.13707E-38, 5.63026E+15",15232,float4
vp_c1_data[953],"4.75720E-32, 1311044.50, 4.44906E-32, 1311108.50",15248,float4
vp_c1_data[954],"-5.31794E+37, 2.91721E-39, 6.52680E-39, 6.08340E+07",15264,float4
vp_c1_data[955],"9.46374E-39, 6.08340E+07, 4.53668E-38, 3.42340E+17",15280,float4
vp_c1_data[956],"-4.25457E+37, 1.08050E-39, 4.90603E-30, 6.08339E+07",15296,float4
vp_c1_data[957],"1.17550E-38, 3.42340E+17, 2.40737E-33, -1.48861E+29",15312,float4
vp_c1_data[958],"-5.31793E+37, 2.92152E-39, 3.36276E-38, 5.70131E+15",15328,float4
vp_c1_data[959],"4.96041E-38, 5.63129E+15, 4.90747E-30, 6.08339E+07",15344,float4
vp_c1_data[960],"4.61280E+18, 3.15051E-29, 4.90699E-30, 6.08339E+07",15360,float4
vp_c1_data[961],"1.63700E-33, -1.48861E+29, 5.54687E-38, 3.42340E+17",15376,float4
vp_c1_data[962],"-5.31729E+37, 2.89425E-39, 3.27399E-33, -1.48861E+29",15392,float4
vp_c1_data[963],"5.54687E-38, 3.42340E+17, 4.53668E-38, 3.42340E+17",15408,float4
vp_c1_data[964],"-5.45087E+37, 2.91721E-39, 4.40811E-38, 3.42340E+17",15424,float4
vp_c1_data[965],"4.40811E-38, 3.42340E+17, 1.61631E-38, 3.42340E+17",15440,float4
vp_c1_data[966],"-4.25456E+37, 1.46894E-38, 6.43929E-40, 0.00005",15456,float4
vp_c1_data[967],"6.46090E-40, 0.00005, 7.52318E-37, -8.85444E+20",15472,float4
vp_c1_data[968],"-5.31794E+37, 2.91721E-39, 3.58518E-39, 3.41257E-06",15488,float4
vp_c1_data[969],"4.40811E-38, 3.42340E+17, 1.17550E-38, 3.42340E+17",15504,float4
vp_c1_data[970],"-1.30285E+38, 2.61301E-39, 5.28973E-38, 3.42340E+17",15520,float4
vp_c1_data[971],"5.28973E-38, 3.42340E+17, 7.12137E-31, 9.23108E+07",15536,float4
